Name,width,height,xmin,ymin,xmax,ymax
10268.jpg,612,408,288,102,366,183
10268.jpg,612,408,430,146,476,190
10268.jpg,612,408,228,58,293,124
10268.jpg,612,408,152,102,234,182
10269.jpg,612,408,144,120,211,186
10269.jpg,612,408,204,85,282,166
10269.jpg,612,408,275,83,372,177
10269.jpg,612,408,460,94,552,188
10270.jpg,612,408,222,163,335,268
10270.jpg,612,408,342,89,482,227
10270.jpg,612,408,91,108,200,223
10271.jpg,612,408,231,155,345,276
10271.jpg,612,408,92,103,223,238
10271.jpg,612,408,353,93,467,205
10273.jpg,612,408,310,63,397,164
10273.jpg,612,408,351,162,472,241
10273.jpg,612,408,269,235,382,350
10273.jpg,612,408,194,203,271,303
10273.jpg,612,408,198,90,307,203
10276.jpg,612,331,28,63,67,99
10276.jpg,612,331,325,70,365,106
10276.jpg,612,331,122,39,161,77
10276.jpg,612,331,410,86,447,123
10276.jpg,612,331,518,54,562,99
10276.jpg,612,331,242,58,281,97
10277.jpg,612,409,278,228,318,273
10277.jpg,612,409,372,239,439,320
10277.jpg,612,409,294,273,352,338
10277.jpg,612,409,221,262,270,348
10277.jpg,612,409,209,203,252,251
10277.jpg,612,409,96,153,146,229
10277.jpg,612,409,124,10,183,83
10277.jpg,612,409,368,192,406,233
10277.jpg,612,409,299,109,364,168
10279.jpg,408,612,171,51,303,185
10279.jpg,408,612,104,166,220,272
10280.jpg,612,408,199,123,342,258
10280.jpg,612,408,339,83,428,176
10282.jpg,467,612,281,127,311,153
10282.jpg,467,612,314,124,339,164
10284.jpg,612,408,295,137,386,230
10284.jpg,612,408,268,203,332,267
10285.jpg,612,408,264,152,319,205
10285.jpg,612,408,154,110,273,221
10286.jpg,612,408,199,129,296,217
10286.jpg,612,408,291,129,404,239
10287.jpg,612,408,255,162,299,208
10287.jpg,612,408,373,124,468,222
10288.jpg,612,408,356,120,431,203
10288.jpg,612,408,316,126,377,191
10288.jpg,612,408,288,210,370,288
10289.jpg,612,408,418,108,461,152
10289.jpg,612,408,353,112,408,169
10289.jpg,612,408,315,140,360,187
10290.jpg,612,459,268,111,287,142
10290.jpg,612,459,246,229,286,268
10290.jpg,612,459,169,121,195,158
10290.jpg,612,459,417,125,457,195
10290.jpg,612,459,339,169,365,204
10290.jpg,612,459,324,117,355,154
10290.jpg,612,459,281,125,315,154
10290.jpg,612,459,274,148,306,184
10290.jpg,612,459,313,159,336,208
10290.jpg,612,459,243,170,270,202
10290.jpg,612,459,228,115,251,149
10290.jpg,612,459,215,134,241,166
10290.jpg,612,459,205,162,229,200
10290.jpg,612,459,249,152,268,165
10294.jpg,612,490,360,41,399,79
10294.jpg,612,490,167,37,205,75
10294.jpg,612,490,300,56,338,93
10294.jpg,612,490,81,49,126,93
10294.jpg,612,490,488,57,527,95
10294.jpg,612,490,413,76,451,114
10294.jpg,612,490,220,57,258,95
10299.jpg,612,408,169,0,244,67
10299.jpg,612,408,411,0,475,42
10299.jpg,612,408,84,61,197,175
10299.jpg,612,408,5,247,138,387
10299.jpg,612,408,451,44,539,136
10299.jpg,612,408,331,89,397,153
10299.jpg,612,408,228,138,307,219
10299.jpg,612,408,0,52,86,145
10299.jpg,612,408,292,0,355,59
10299.jpg,612,408,421,170,519,262
10300.jpg,612,408,256,104,334,182
10300.jpg,612,408,141,61,250,175
10300.jpg,612,408,462,83,596,210
10300.jpg,612,408,380,100,472,193
10300.jpg,612,408,319,157,400,237
10301.jpg,612,408,363,233,454,323
10301.jpg,612,408,161,99,240,183
10301.jpg,612,408,270,172,359,266
10302.jpg,612,408,381,81,461,159
10302.jpg,612,408,177,82,251,159
10302.jpg,612,408,277,89,341,156
10302.jpg,612,408,99,64,174,147
10303.jpg,612,436,362,65,548,295
10303.jpg,612,436,176,87,364,280
10303.jpg,612,436,3,2,95,197
10304.jpg,497,612,261,82,298,121
10304.jpg,497,612,171,88,218,136
10304.jpg,497,612,346,55,394,102
10304.jpg,497,612,67,45,114,93
10306.jpg,612,408,164,109,328,259
10306.jpg,612,408,308,85,513,277
10307.jpg,612,408,235,114,281,157
10307.jpg,612,408,468,120,523,179
10307.jpg,612,408,165,78,209,126
10307.jpg,612,408,378,130,434,190
10307.jpg,612,408,315,109,360,153
10307.jpg,612,408,98,85,154,137
10308.jpg,408,612,115,107,207,199
10308.jpg,408,612,75,270,160,351
10308.jpg,408,612,27,111,93,175
10308.jpg,408,612,186,209,261,283
10308.jpg,408,612,269,214,350,292
10311.jpg,612,408,314,88,357,135
10311.jpg,612,408,228,137,321,227
10312.jpg,612,408,269,133,314,177
10312.jpg,612,408,124,182,177,235
10312.jpg,612,408,183,131,240,189
10312.jpg,612,408,56,166,123,232
10313.jpg,612,272,192,94,228,142
10313.jpg,612,272,387,120,428,161
10313.jpg,612,272,163,120,218,148
10313.jpg,612,272,167,146,229,200
10313.jpg,612,272,363,102,392,155
10313.jpg,612,272,324,95,374,166
10313.jpg,612,272,228,77,268,119
10313.jpg,612,272,236,124,280,183
10315.jpg,612,420,376,191,422,237
10315.jpg,612,420,244,125,288,174
10315.jpg,612,420,179,133,227,179
10317.jpg,612,437,151,171,231,251
10317.jpg,612,437,244,179,340,276
10317.jpg,612,437,328,169,468,305
10319.jpg,612,408,330,158,383,212
10319.jpg,612,408,122,214,154,246
10319.jpg,612,408,213,169,259,217
10319.jpg,612,408,54,162,101,206
10319.jpg,612,408,177,183,217,224
10319.jpg,612,408,275,172,323,215
10320.jpg,612,408,409,211,502,309
10320.jpg,612,408,290,204,366,283
10320.jpg,612,408,255,211,300,258
10320.jpg,612,408,271,133,309,171
10320.jpg,612,408,295,77,318,99
10320.jpg,612,408,378,193,432,248
10320.jpg,612,408,249,91,276,117
10320.jpg,612,408,370,77,402,108
10320.jpg,612,408,318,115,358,154
10320.jpg,612,408,421,62,468,107
10320.jpg,612,408,345,78,372,106
10320.jpg,612,408,37,93,62,120
10320.jpg,612,408,213,189,267,240
10320.jpg,612,408,439,90,503,154
10320.jpg,612,408,340,124,393,179
10321.jpg,612,408,2,88,24,194
10321.jpg,612,408,133,158,177,232
10321.jpg,612,408,202,148,292,253
10321.jpg,612,408,286,172,318,249
10321.jpg,612,408,324,188,412,297
10322.jpg,612,408,319,247,399,323
10322.jpg,612,408,244,282,337,371
10323.jpg,612,408,251,166,333,245
10323.jpg,612,408,324,155,404,239
10323.jpg,612,408,218,158,273,210
10323.jpg,612,408,147,169,213,234
10325.jpg,612,408,519,104,550,139
10325.jpg,612,408,363,147,422,238
10325.jpg,612,408,271,108,350,219
10326.jpg,612,408,272,221,303,252
10326.jpg,612,408,217,214,249,245
10326.jpg,612,408,239,227,277,264
10326.jpg,612,408,312,209,343,240
10327.jpg,612,408,475,163,527,216
10327.jpg,612,408,431,114,497,177
10327.jpg,612,408,228,144,285,195
10327.jpg,612,408,289,160,356,226
10327.jpg,612,408,344,279,398,330
10327.jpg,612,408,393,201,446,255
10327.jpg,612,408,382,299,436,350
10327.jpg,612,408,441,271,502,336
10329.jpg,612,408,359,223,459,335
10329.jpg,612,408,315,196,375,283
10329.jpg,612,408,220,159,297,260
10329.jpg,612,408,418,94,505,194
10333.jpg,612,408,6,4,157,248
10333.jpg,612,408,404,111,548,235
10333.jpg,612,408,156,243,293,375
10333.jpg,612,408,223,98,317,234
10333.jpg,612,408,358,135,394,178
10334.jpg,612,408,409,80,533,214
10334.jpg,612,408,95,198,152,250
10334.jpg,612,408,547,142,597,195
10334.jpg,612,408,319,103,349,147
10334.jpg,612,408,237,58,311,153
10334.jpg,612,408,169,192,302,330
10335.jpg,612,408,484,131,524,192
10335.jpg,612,408,313,81,368,134
10335.jpg,612,408,171,84,243,174
10335.jpg,612,408,4,200,63,327
10335.jpg,612,408,52,46,88,88
10335.jpg,612,408,326,260,479,403
10336.jpg,612,408,214,71,247,95
10336.jpg,612,408,21,72,58,125
10336.jpg,612,408,206,98,295,220
10336.jpg,612,408,383,113,475,207
10336.jpg,612,408,174,57,218,114
10336.jpg,612,408,90,63,131,112
10336.jpg,612,408,302,62,393,202
10337.jpg,612,408,355,165,432,241
10337.jpg,612,408,280,138,374,232
10338.jpg,612,408,282,94,351,162
10338.jpg,612,408,418,119,473,175
10338.jpg,612,408,353,143,400,189
10338.jpg,612,408,219,139,262,184
10338.jpg,612,408,144,85,199,136
10341.jpg,612,408,167,90,269,204
10341.jpg,612,408,53,126,148,227
10341.jpg,612,408,290,83,402,194
10342.jpg,612,407,389,122,456,190
10342.jpg,612,407,440,73,491,124
10342.jpg,612,407,325,49,372,93
10342.jpg,612,407,313,128,368,184
10342.jpg,612,407,248,148,302,205
10342.jpg,612,407,369,202,422,254
10343.jpg,612,612,260,282,295,345
10343.jpg,612,612,209,220,273,340
10343.jpg,612,612,93,213,171,321
10343.jpg,612,612,373,277,463,383
10345.jpg,612,408,330,108,411,189
10345.jpg,612,408,179,142,261,222
10345.jpg,612,408,239,127,295,185
10348.jpg,612,408,242,95,374,232
10348.jpg,612,408,361,0,590,226
10348.jpg,612,408,74,66,208,205
10349.jpg,612,408,371,160,436,227
10349.jpg,612,408,189,88,271,168
10349.jpg,612,408,258,113,326,181
10349.jpg,612,408,321,108,397,187
10350.jpg,612,408,106,199,170,261
10350.jpg,612,408,259,158,324,221
10350.jpg,612,408,187,205,253,270
10351.jpg,612,408,414,98,469,154
10351.jpg,612,408,353,91,391,128
10351.jpg,612,408,247,90,293,136
10353.jpg,612,408,196,98,290,192
10353.jpg,612,408,338,161,415,239
10353.jpg,612,408,345,261,441,354
10353.jpg,612,408,208,217,299,315
10354.jpg,612,408,464,120,526,187
10354.jpg,612,408,249,115,277,141
10354.jpg,612,408,135,107,174,146
10354.jpg,612,408,366,126,430,189
10354.jpg,612,408,227,147,250,170
10354.jpg,612,408,274,150,300,178
10355.jpg,612,408,326,223,392,288
10355.jpg,612,408,413,151,493,230
10355.jpg,612,408,271,213,328,266
10355.jpg,612,408,374,212,439,273
10357.jpg,612,408,283,41,362,123
10357.jpg,612,408,220,95,296,170
10357.jpg,612,408,291,188,366,264
10357.jpg,612,408,137,160,232,256
10359.jpg,612,408,281,50,326,97
10359.jpg,612,408,462,98,500,136
10359.jpg,612,408,255,128,300,173
10359.jpg,612,408,359,119,405,168
10360.jpg,612,408,318,260,350,292
10360.jpg,612,408,382,100,438,151
10360.jpg,612,408,351,95,396,142
10360.jpg,612,408,315,40,367,92
10360.jpg,612,408,239,74,293,127
10360.jpg,612,408,280,123,334,178
10361.jpg,612,408,191,131,244,188
10361.jpg,612,408,335,58,389,113
10361.jpg,612,408,253,68,307,124
10361.jpg,612,408,154,88,209,144
10361.jpg,612,408,272,136,338,203
10361.jpg,612,408,413,134,467,189
10361.jpg,612,408,364,168,417,222
10361.jpg,612,408,452,142,516,208
10362.jpg,612,408,269,177,363,275
10362.jpg,612,408,312,63,389,144
10362.jpg,612,408,218,243,297,323
10362.jpg,612,408,165,37,256,132
10362.jpg,612,408,152,163,245,251
10364.jpg,612,415,208,94,255,140
10364.jpg,612,415,247,84,292,129
10364.jpg,612,415,267,123,313,167
10364.jpg,612,415,317,143,353,181
10365.jpg,612,408,261,6,340,85
10365.jpg,612,408,379,102,478,192
10365.jpg,612,408,131,15,237,127
10365.jpg,612,408,151,239,259,351
10365.jpg,612,408,253,100,320,169
10368.jpg,612,408,312,170,358,216
10368.jpg,612,408,159,72,239,153
10368.jpg,612,408,240,91,307,154
10369.jpg,612,473,279,149,342,214
10369.jpg,612,473,185,107,274,195
10369.jpg,612,473,351,153,466,266
10370.jpg,612,408,226,199,277,251
10370.jpg,612,408,321,78,416,166
10370.jpg,612,408,255,94,331,174
10370.jpg,612,408,346,193,425,275
10371.jpg,612,408,390,201,440,264
10371.jpg,612,408,324,122,387,193
10371.jpg,612,408,437,88,529,187
10371.jpg,612,408,393,155,449,196
10373.jpg,612,408,252,296,274,315
10373.jpg,612,408,295,264,316,288
10373.jpg,612,408,292,296,317,316
10373.jpg,612,408,222,265,256,298
10374.jpg,612,408,167,198,245,279
10374.jpg,612,408,110,133,175,195
10374.jpg,612,408,182,71,263,152
10374.jpg,612,408,228,162,295,226
10374.jpg,612,408,287,145,382,239
10376.jpg,612,408,157,154,224,222
10376.jpg,612,408,206,221,257,278
10376.jpg,612,408,253,178,310,231
10376.jpg,612,408,155,233,209,287
10377.jpg,612,408,148,222,205,275
10377.jpg,612,408,283,215,348,281
10377.jpg,612,408,239,157,295,212
10380.jpg,612,408,235,175,275,211
10380.jpg,612,408,226,102,270,150
10380.jpg,612,408,283,154,329,201
10380.jpg,612,408,318,142,364,189
10382.jpg,612,408,199,102,296,193
10382.jpg,612,408,385,76,481,170
10382.jpg,612,408,280,110,413,253
10382.jpg,612,408,133,146,211,221
10382.jpg,612,408,80,47,171,143
10383.jpg,612,408,233,75,395,241
10383.jpg,612,408,395,20,522,152
10384.jpg,408,612,213,68,307,163
10384.jpg,408,612,98,259,251,420
10384.jpg,408,612,164,178,268,299
10385.jpg,612,383,177,100,239,168
10385.jpg,612,383,234,84,325,178
10385.jpg,612,383,106,136,159,191
10387.jpg,612,612,323,338,378,393
10387.jpg,612,612,464,246,542,319
10387.jpg,612,612,241,310,339,409
10388.jpg,612,473,265,206,407,336
10388.jpg,612,473,424,229,536,344
10388.jpg,612,473,116,137,276,296
10394.jpg,612,408,253,140,349,237
10394.jpg,612,408,119,64,285,224
10394.jpg,612,408,314,95,450,226
10395.jpg,490,612,34,113,272,356
10395.jpg,490,612,0,247,150,436
10395.jpg,490,612,264,0,488,153
10396.jpg,612,408,269,160,365,256
10396.jpg,612,408,299,49,375,127
10396.jpg,612,408,136,152,254,257
10396.jpg,612,408,156,51,253,140
10396.jpg,612,408,222,232,302,306
10397.jpg,612,408,220,99,310,195
10397.jpg,612,408,301,75,418,190
10397.jpg,612,408,177,239,256,318
10398.jpg,459,612,231,61,369,202
10398.jpg,459,612,158,59,293,197
10398.jpg,459,612,42,260,232,460
10399.jpg,612,408,356,165,491,305
10399.jpg,612,408,205,158,335,293
10399.jpg,612,408,83,93,204,214
10399.jpg,612,408,289,36,406,147
10400.jpg,408,612,0,268,93,393
10400.jpg,408,612,213,235,291,313
10400.jpg,408,612,320,250,397,328
10400.jpg,408,612,32,344,147,460
10400.jpg,408,612,117,258,207,355
10401.jpg,612,408,140,58,214,141
10401.jpg,612,408,297,160,372,253
10401.jpg,612,408,435,233,504,292
10401.jpg,612,408,72,124,162,208
10403.jpg,612,408,243,82,335,178
10403.jpg,612,408,412,88,549,223
10403.jpg,612,408,117,0,257,111
10405.jpg,612,408,357,87,529,244
10405.jpg,612,408,116,106,231,222
10405.jpg,612,408,265,134,347,218
10406.jpg,612,408,145,100,199,151
10406.jpg,612,408,294,114,333,153
10406.jpg,612,408,429,130,490,198
10406.jpg,612,408,44,78,127,159
10406.jpg,612,408,384,47,438,101
10406.jpg,612,408,349,148,398,194
10407.jpg,612,408,390,140,479,237
10407.jpg,612,408,322,117,416,212
10407.jpg,612,408,243,126,322,203
10408.jpg,612,408,275,187,322,232
10408.jpg,612,408,368,103,424,157
10408.jpg,612,408,208,137,286,218
10408.jpg,612,408,331,87,376,133
10411.jpg,612,408,228,124,301,198
10411.jpg,612,408,310,45,387,123
10411.jpg,612,408,482,79,560,156
10411.jpg,612,408,404,64,496,163
10413.jpg,612,408,271,156,339,219
10413.jpg,612,408,328,115,384,174
10413.jpg,612,408,428,100,494,165
10413.jpg,612,408,379,55,432,107
10415.jpg,612,408,239,159,294,211
10415.jpg,612,408,173,171,253,250
10415.jpg,612,408,295,167,348,223
10415.jpg,612,408,289,85,383,178
10417.jpg,612,408,238,120,303,183
10417.jpg,612,408,309,138,362,190
10417.jpg,612,408,350,104,424,177
10418.jpg,612,365,339,73,419,156
10418.jpg,612,365,292,98,354,165
10418.jpg,612,365,218,85,296,162
10419.jpg,612,408,184,120,260,199
10419.jpg,612,408,361,175,427,240
10419.jpg,612,408,251,160,344,256
10420.jpg,612,408,322,107,369,152
10420.jpg,612,408,245,176,291,221
10420.jpg,612,408,272,94,317,142
10420.jpg,612,408,205,102,257,157
10421.jpg,612,408,218,248,282,312
10421.jpg,612,408,224,142,288,208
10421.jpg,612,408,310,163,389,242
10421.jpg,612,408,149,157,227,234
10423.jpg,612,408,247,132,334,236
10423.jpg,612,408,321,180,417,248
10423.jpg,612,408,423,173,529,214
10423.jpg,612,408,456,248,493,282
10423.jpg,612,408,415,242,439,267
10423.jpg,612,408,439,253,457,273
10423.jpg,612,408,351,19,474,123
10424.jpg,612,437,427,280,494,345
10424.jpg,612,437,226,141,287,208
10424.jpg,612,437,322,297,377,349
10424.jpg,612,437,367,180,431,244
10424.jpg,612,437,300,181,368,242
10425.jpg,612,408,315,233,367,287
10425.jpg,612,408,225,74,290,139
10425.jpg,612,408,419,203,487,271
10425.jpg,612,408,355,116,419,181
10425.jpg,612,408,283,106,351,174
10426.jpg,451,612,251,152,287,188
10426.jpg,451,612,211,138,249,176
10426.jpg,451,612,175,96,212,133
10426.jpg,451,612,231,269,263,301
10426.jpg,451,612,150,212,188,252
10427.jpg,612,361,389,83,441,139
10427.jpg,612,361,320,99,385,163
10427.jpg,612,361,263,90,318,141
10427.jpg,612,361,469,105,544,185
10429.jpg,612,408,256,200,321,265
10429.jpg,612,408,193,298,276,371
10429.jpg,612,408,397,273,463,341
10429.jpg,612,408,314,226,379,293
10429.jpg,612,408,273,317,353,394
10430.jpg,612,408,219,240,258,279
10430.jpg,612,408,189,172,225,210
10430.jpg,612,408,139,242,195,296
10430.jpg,612,408,371,205,438,269
10430.jpg,612,408,314,258,357,304
10430.jpg,612,408,278,181,316,219
10431.jpg,612,408,224,168,261,205
10431.jpg,612,408,266,201,312,245
10431.jpg,612,408,309,223,353,272
10433.jpg,612,408,352,246,430,325
10433.jpg,612,408,278,138,342,203
10433.jpg,612,408,357,144,431,225
10435.jpg,612,408,432,181,490,252
10435.jpg,612,408,365,168,415,234
10435.jpg,612,408,299,167,352,240
10436.jpg,612,408,265,216,318,270
10436.jpg,612,408,322,163,378,217
10436.jpg,612,408,244,125,308,189
10437.jpg,612,408,285,169,329,215
10437.jpg,612,408,266,91,312,137
10437.jpg,612,408,319,137,358,175
10439.jpg,612,360,101,158,163,227
10439.jpg,612,360,277,164,332,221
10439.jpg,612,360,154,109,217,170
10439.jpg,612,360,367,136,413,181
10439.jpg,612,360,187,180,234,227
10439.jpg,612,360,295,99,342,144
10439.jpg,612,360,235,95,288,149
10439.jpg,612,360,400,159,447,205
10441.jpg,612,408,229,222,336,301
10441.jpg,612,408,353,178,414,266
10441.jpg,612,408,325,108,397,163
10441.jpg,612,408,183,143,259,213
10441.jpg,612,408,289,165,322,193
10441.jpg,612,408,276,137,301,163
10441.jpg,612,408,307,132,332,157
10441.jpg,612,408,329,163,347,185
10442.jpg,612,408,324,205,393,301
10442.jpg,612,408,197,238,304,315
10442.jpg,612,408,304,115,384,190
10442.jpg,612,408,181,141,249,225
10442.jpg,612,408,249,145,281,175
10442.jpg,612,408,284,142,311,173
10442.jpg,612,408,241,117,267,141
10442.jpg,612,408,272,118,290,138
10443.jpg,408,612,0,482,149,612
10443.jpg,408,612,238,163,328,258
10443.jpg,408,612,0,208,78,302
10443.jpg,408,612,244,310,352,416
10443.jpg,408,612,93,193,284,383
10445.jpg,612,408,183,199,249,262
10445.jpg,612,408,183,120,245,184
10445.jpg,612,408,267,82,331,148
10445.jpg,612,408,233,203,290,258
10446.jpg,612,408,282,103,364,177
10446.jpg,612,408,195,149,277,227
10446.jpg,612,408,260,224,339,302
10447.jpg,612,408,291,62,371,146
10447.jpg,612,408,344,130,397,187
10447.jpg,612,408,376,16,454,94
10448.jpg,612,408,340,153,434,245
10448.jpg,612,408,235,84,324,174
10448.jpg,612,408,321,11,414,107
10449.jpg,612,408,305,114,382,194
10449.jpg,612,408,192,39,303,150
10449.jpg,612,408,347,17,443,106
10451.jpg,612,408,144,69,295,238
10451.jpg,612,408,390,69,471,150
10451.jpg,612,408,332,126,414,201
10452.jpg,612,408,262,91,336,172
10452.jpg,612,408,386,0,485,83
10452.jpg,612,408,325,131,391,198
10453.jpg,612,408,252,68,344,163
10453.jpg,612,408,318,127,394,212
10453.jpg,612,408,311,0,402,82
10455.jpg,612,408,434,167,519,245
10455.jpg,612,408,414,66,487,160
10455.jpg,612,408,299,87,402,194
10456.jpg,612,408,379,202,444,270
10456.jpg,612,408,306,66,373,132
10456.jpg,612,408,284,165,358,244
10456.jpg,612,408,378,30,457,106
10457.jpg,612,448,455,180,498,224
10457.jpg,612,448,415,196,461,243
10457.jpg,612,448,368,199,413,244
10457.jpg,612,448,404,131,449,176
10458.jpg,612,408,212,27,290,109
10458.jpg,612,408,214,157,276,219
10458.jpg,612,408,299,37,375,113
10461.jpg,612,408,245,161,326,235
10461.jpg,612,408,167,190,262,278
10461.jpg,612,408,319,140,382,203
10461.jpg,612,408,401,167,491,267
10462.jpg,612,408,353,147,406,200
10462.jpg,612,408,267,95,323,148
10462.jpg,612,408,154,102,209,156
10463.jpg,612,408,312,233,339,259
10463.jpg,612,408,269,47,364,144
10463.jpg,612,408,281,252,312,283
10463.jpg,612,408,275,231,298,253
10463.jpg,612,408,159,146,250,238
10463.jpg,612,408,124,31,200,107
10464.jpg,612,408,412,23,493,75
10464.jpg,612,408,368,107,435,186
10464.jpg,612,408,303,182,357,249
10464.jpg,612,408,226,98,304,182
10465.jpg,612,408,224,149,307,227
10465.jpg,612,408,98,136,162,205
10465.jpg,612,408,131,46,209,124
10465.jpg,612,408,223,33,288,98
10467.jpg,612,408,393,137,471,218
10467.jpg,612,408,301,64,397,161
10467.jpg,612,408,412,28,506,129
10469.jpg,612,408,309,313,330,340
10469.jpg,612,408,327,256,373,308
10469.jpg,612,408,272,267,308,308
10469.jpg,612,408,307,72,404,181
10469.jpg,612,408,274,181,321,223
10469.jpg,612,408,207,103,279,192
10470.jpg,612,408,213,232,275,300
10470.jpg,612,408,275,194,330,246
10470.jpg,612,408,296,125,361,190
10470.jpg,612,408,216,154,270,208
10471.jpg,612,408,234,99,310,182
10471.jpg,612,408,319,124,385,191
10471.jpg,612,408,211,206,275,269
10471.jpg,612,408,366,172,431,238
10472.jpg,612,408,349,108,412,175
10472.jpg,612,408,225,214,287,281
10472.jpg,612,408,358,206,412,261
10472.jpg,612,408,252,109,317,173
10473.jpg,612,408,296,101,334,141
10473.jpg,612,408,249,94,289,134
10473.jpg,612,408,258,145,288,176
10473.jpg,612,408,209,89,257,135
10474.jpg,408,612,70,225,114,272
10474.jpg,408,612,142,221,182,259
10474.jpg,408,612,211,176,257,223
10474.jpg,408,612,258,205,296,243
10475.jpg,612,612,18,252,186,410
10475.jpg,612,612,197,286,324,419
10475.jpg,612,612,319,216,473,383
10476.jpg,612,408,397,178,452,233
10476.jpg,612,408,299,221,346,266
10476.jpg,612,408,352,183,395,227
10476.jpg,612,408,261,154,313,207
10477.jpg,612,408,265,133,310,180
10477.jpg,612,408,343,209,396,262
10477.jpg,612,408,235,205,299,269
